Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
14.0,2018-11-21,put,VIX181121P00014000,1.15,1.1,1.2,0.0,0.0,141.0,24634.0,0.37793590820312495,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 19:58:57,"{'inTheMoney': True, 'currency': 'USD', 'volume': 141, 'openInterest': 24634, 'impliedVolatility': 0.37793590820312495, 'strike': 14.0, 'change': 0.0, 'contractSymbol': 'VIX181121P00014000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536091137, 'bid': 1.1, 'ask': 1.2, 'lastPrice': 1.15, 'expiration': 1542758400, 'percentChange': 0.0}"
14.0,2018-12-19,call,VIX181219C00014000,3.2,3.0,3.2,0.0,0.0,39.0,395.0,1.138676181640625,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 16:26:58,"{'inTheMoney': False, 'currency': 'USD', 'volume': 39, 'openInterest': 395, 'impliedVolatility': 1.138676181640625, 'strike': 14.0, 'change': 0.0, 'contractSymbol': 'VIX181219C00014000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536078418, 'bid': 3.0, 'ask': 3.2, 'lastPrice': 3.2, 'expiration': 1545177600, 'percentChange': 0.0}"
14.0,2018-12-19,put,VIX181219P00014000,1.2,1.2,1.3,-0.049999952,-3.9999962,104.0,5654.0,0.358404853515625,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-08-31 19:49:22,"{'inTheMoney': True, 'currency': 'USD', 'volume': 104, 'openInterest': 5654, 'impliedVolatility': 0.358404853515625, 'strike': 14.0, 'change': -0.049999952, 'contractSymbol': 'VIX181219P00014000', 'contractSize': 'REGULAR', 'lastTradeDate': 1535744962, 'bid': 1.2, 'ask': 1.3, 'lastPrice': 1.2, 'expiration': 1545177600, 'percentChange': -3.9999962}"
14.0,2019-01-16,call,VIX190116C00014000,3.4,3.4,3.6,0.0,0.0,2.0,1163.0,1.1396527392578126,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 17:35:34,"{'inTheMoney': False, 'currency': 'USD', 'volume': 2, 'openInterest': 1163, 'impliedVolatility': 1.1396527392578126, 'strike': 14.0, 'change': 0.0, 'contractSymbol': 'VIX190116C00014000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536082534, 'bid': 3.4, 'ask': 3.6, 'lastPrice': 3.4, 'expiration': 1547596800, 'percentChange': 0.0}"
14.0,2019-01-16,put,VIX190116P00014000,1.3,1.2,1.3,0.0,0.0,3.0,1051.0,0.3188544677734374,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-08-20 13:30:02,"{'inTheMoney': True, 'currency': 'USD', 'volume': 3, 'openInterest': 1051, 'impliedVolatility': 0.3188544677734374, 'strike': 14.0, 'change': 0.0, 'contractSymbol': 'VIX190116P00014000', 'contractSize': 'REGULAR', 'lastTradeDate': 1534771802, 'bid': 1.2, 'ask': 1.3, 'lastPrice': 1.3, 'expiration': 1547596800, 'percentChange': 0.0}"
14.0,2019-02-13,call,VIX190213C00014000,3.59,3.5,3.7,-0.00999999,-0.27777752,20.0,85.0,1.0654343603515626,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-08-31 14:23:20,"{'inTheMoney': False, 'currency': 'USD', 'volume': 20, 'openInterest': 85, 'impliedVolatility': 1.0654343603515626, 'strike': 14.0, 'change': -0.00999999, 'contractSymbol': 'VIX190213C00014000', 'contractSize': 'REGULAR', 'lastTradeDate': 1535725400, 'bid': 3.5, 'ask': 3.7, 'lastPrice': 3.59, 'expiration': 1550016000, 'percentChange': -0.27777752}"
14.0,2019-02-13,put,VIX190213P00014000,1.1,1.1,1.25,0.0,0.0,3.0,4.0,0.27637442382812494,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 13:43:03,"{'inTheMoney': True, 'currency': 'USD', 'volume': 3, 'openInterest': 4, 'impliedVolatility': 0.27637442382812494, 'strike': 14.0, 'change': 0.0, 'contractSymbol': 'VIX190213P00014000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536068583, 'bid': 1.1, 'ask': 1.25, 'lastPrice': 1.1, 'expiration': 1550016000, 'percentChange': 0.0}"
14.5,2018-09-05,call,VIX180905C00014500,0.1,0.0,0.0,0.0,0.0,1198.0,1174.0,0.500005,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 19:58:07,"{'inTheMoney': False, 'currency': 'USD', 'volume': 1198, 'openInterest': 1174, 'impliedVolatility': 0.500005, 'strike': 14.5, 'change': 0.0, 'contractSymbol': 'VIX180905C00014500', 'contractSize': 'REGULAR', 'lastTradeDate': 1536091087, 'bid': 0.0, 'ask': 0.0, 'lastPrice': 0.1, 'expiration': 1536105600, 'percentChange': 0.0}"
14.5,2018-09-05,put,VIX180905P00014500,0.86,0.0,0.0,0.0,0.0,1.0,10.0,1.0000000000000003e-05,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 13:30:01,"{'inTheMoney': True, 'currency': 'USD', 'volume': 1, 'openInterest': 10, 'impliedVolatility': 1.0000000000000003e-05, 'strike': 14.5, 'change': 0.0, 'contractSymbol': 'VIX180905P00014500', 'contractSize': 'REGULAR', 'lastTradeDate': 1536067801, 'bid': 0.0, 'ask': 0.0, 'lastPrice': 0.86, 'expiration': 1536105600, 'percentChange': 0.0}"
14.5,2018-09-12,call,VIX180912C00014500,0.7,0.25,1.4,0.0,0.0,41.0,123.0,1.50390873046875,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 20:03:05,"{'inTheMoney': False, 'currency': 'USD', 'volume': 41, 'openInterest': 123, 'impliedVolatility': 1.50390873046875, 'strike': 14.5, 'change': 0.0, 'contractSymbol': 'VIX180912C00014500', 'contractSize': 'REGULAR', 'lastTradeDate': 1536091385, 'bid': 0.25, 'ask': 1.4, 'lastPrice': 0.7, 'expiration': 1536710400, 'percentChange': 0.0}"
14.5,2018-09-12,put,VIX180912P00014500,1.15,0.5,1.65,0.0,0.0,12.0,12.0,0.5429733203125001,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-05 13:10:50,"{'inTheMoney': True, 'currency': 'USD', 'volume': 12, 'openInterest': 12, 'impliedVolatility': 0.5429733203125001, 'strike': 14.5, 'change': 0.0, 'contractSymbol': 'VIX180912P00014500', 'contractSize': 'REGULAR', 'lastTradeDate': 1536153050, 'bid': 0.5, 'ask': 1.65, 'lastPrice': 1.15, 'expiration': 1536710400, 'percentChange': 0.0}"
14.5,2018-09-19,call,VIX180919C00014500,1.05,1.1,1.25,0.0,0.0,2016.0,49752.0,1.4209013330078126,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 20:10:54,"{'inTheMoney': False, 'currency': 'USD', 'volume': 2016, 'openInterest': 49752, 'impliedVolatility': 1.4209013330078126, 'strike': 14.5, 'change': 0.0, 'contractSymbol': 'VIX180919C00014500', 'contractSize': 'REGULAR', 'lastTradeDate': 1536091854, 'bid': 1.1, 'ask': 1.25, 'lastPrice': 1.05, 'expiration': 1537315200, 'percentChange': 0.0}"
14.5,2018-09-19,put,VIX180919P00014500,1.32,1.05,1.2,0.0,0.0,2252.0,66525.0,0.5390671093750001,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 20:06:10,"{'inTheMoney': True, 'currency': 'USD', 'volume': 2252, 'openInterest': 66525, 'impliedVolatility': 0.5390671093750001, 'strike': 14.5, 'change': 0.0, 'contractSymbol': 'VIX180919P00014500', 'contractSize': 'REGULAR', 'lastTradeDate': 1536091570, 'bid': 1.05, 'ask': 1.2, 'lastPrice': 1.32, 'expiration': 1537315200, 'percentChange': 0.0}"
14.5,2018-09-26,call,VIX180926C00014500,1.59,0.9,2.05,0.19000006,13.571432,20.0,18.0,1.400393623046875,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-08-31 16:48:06,"{'inTheMoney': False, 'currency': 'USD', 'volume': 20, 'openInterest': 18, 'impliedVolatility': 1.400393623046875, 'strike': 14.5, 'change': 0.19000006, 'contractSymbol': 'VIX180926C00014500', 'contractSize': 'REGULAR', 'lastTradeDate': 1535734086, 'bid': 0.9, 'ask': 2.05, 'lastPrice': 1.59, 'expiration': 1537920000, 'percentChange': 13.571432}"
14.5,2018-09-26,put,VIX180926P00014500,1.6,1.25,2.05,0.0,0.0,1.0,3.0,0.8105487695312499,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-08-25 03:49:06,"{'inTheMoney': True, 'currency': 'USD', 'volume': 1, 'openInterest': 3, 'impliedVolatility': 0.8105487695312499, 'strike': 14.5, 'change': 0.0, 'contractSymbol': 'VIX180926P00014500', 'contractSize': 'REGULAR', 'lastTradeDate': 1535168946, 'bid': 1.25, 'ask': 2.05, 'lastPrice': 1.6, 'expiration': 1537920000, 'percentChange': 0.0}"
14.5,2018-10-03,call,VIX181003C00014500,1.8,1.3,1.75,0.0,0.0,4.0,1.0,1.2519568652343749,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-01 03:48:17,"{'inTheMoney': False, 'currency': 'USD', 'volume': 4, 'openInterest': 1, 'impliedVolatility': 1.2519568652343749, 'strike': 14.5, 'change': 0.0, 'contractSymbol': 'VIX181003C00014500', 'contractSize': 'REGULAR', 'lastTradeDate': 1535773697, 'bid': 1.3, 'ask': 1.75, 'lastPrice': 1.8, 'expiration': 1538524800, 'percentChange': 0.0}"
14.5,2018-10-17,call,VIX181017C00014500,2.1,2.1,2.25,0.0,0.0,26.0,3105.0,1.3789093554687497,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 20:02:40,"{'inTheMoney': False, 'currency': 'USD', 'volume': 26, 'openInterest': 3105, 'impliedVolatility': 1.3789093554687497, 'strike': 14.5, 'change': 0.0, 'contractSymbol': 'VIX181017C00014500', 'contractSize': 'REGULAR', 'lastTradeDate': 1536091360, 'bid': 2.1, 'ask': 2.25, 'lastPrice': 2.1, 'expiration': 1539734400, 'percentChange': 0.0}"
14.5,2018-10-17,put,VIX181017P00014500,1.25,1.15,1.25,0.0,0.0,31.0,10291.0,0.34961587890624996,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 17:15:57,"{'inTheMoney': True, 'currency': 'USD', 'volume': 31, 'openInterest': 10291, 'impliedVolatility': 0.34961587890624996, 'strike': 14.5, 'change': 0.0, 'contractSymbol': 'VIX181017P00014500', 'contractSize': 'REGULAR', 'lastTradeDate': 1536081357, 'bid': 1.15, 'ask': 1.25, 'lastPrice': 1.25, 'expiration': 1539734400, 'percentChange': 0.0}"
15.0,2018-09-05,call,VIX180905C00015000,0.1,0.0,0.0,0.0,0.0,1413.0,4105.0,0.500005,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 19:54:12,"{'inTheMoney': False, 'currency': 'USD', 'volume': 1413, 'openInterest': 4105, 'impliedVolatility': 0.500005, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX180905C00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536090852, 'bid': 0.0, 'ask': 0.0, 'lastPrice': 0.1, 'expiration': 1536105600, 'percentChange': 0.0}"
15.0,2018-09-05,put,VIX180905P00015000,1.35,0.0,0.0,0.0,0.0,7.0,40.0,1.0000000000000003e-05,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 14:17:26,"{'inTheMoney': True, 'currency': 'USD', 'volume': 7, 'openInterest': 40, 'impliedVolatility': 1.0000000000000003e-05, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX180905P00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536070646, 'bid': 0.0, 'ask': 0.0, 'lastPrice': 1.35, 'expiration': 1536105600, 'percentChange': 0.0}"
15.0,2018-09-12,call,VIX180912C00015000,0.65,0.15,1.25,0.0,0.0,37.0,107.0,1.5449241503906248,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 19:11:07,"{'inTheMoney': False, 'currency': 'USD', 'volume': 37, 'openInterest': 107, 'impliedVolatility': 1.5449241503906248, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX180912C00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536088267, 'bid': 0.15, 'ask': 1.25, 'lastPrice': 0.65, 'expiration': 1536710400, 'percentChange': 0.0}"
15.0,2018-09-12,put,VIX180912P00015000,1.6,0.85,2.1,0.0,0.0,12.0,48.0,1.478518232421875,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 20:03:14,"{'inTheMoney': True, 'currency': 'USD', 'volume': 12, 'openInterest': 48, 'impliedVolatility': 1.478518232421875, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX180912P00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536091394, 'bid': 0.85, 'ask': 2.1, 'lastPrice': 1.6, 'expiration': 1536710400, 'percentChange': 0.0}"
15.0,2018-09-19,call,VIX180919C00015000,1.2,0.95,1.1,0.25000006,26.315796,5.0,125702.0,1.435549697265625,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-05 09:28:29,"{'inTheMoney': False, 'currency': 'USD', 'volume': 5, 'openInterest': 125702, 'impliedVolatility': 1.435549697265625, 'strike': 15.0, 'change': 0.25000006, 'contractSymbol': 'VIX180919C00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536139709, 'bid': 0.95, 'ask': 1.1, 'lastPrice': 1.2, 'expiration': 1537315200, 'percentChange': 26.315796}"
15.0,2018-09-19,put,VIX180919P00015000,1.35,1.4,1.55,-0.25,-15.625,6.0,81011.0,0.47070841796875,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-05 09:59:05,"{'inTheMoney': True, 'currency': 'USD', 'volume': 6, 'openInterest': 81011, 'impliedVolatility': 0.47070841796875, 'strike': 15.0, 'change': -0.25, 'contractSymbol': 'VIX180919P00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536141545, 'bid': 1.4, 'ask': 1.55, 'lastPrice': 1.35, 'expiration': 1537315200, 'percentChange': -15.625}"
15.0,2018-09-26,call,VIX180926C00015000,1.45,0.7,1.9,0.100000024,7.4074087,80.0,152.0,1.39453427734375,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-08-31 16:20:55,"{'inTheMoney': False, 'currency': 'USD', 'volume': 80, 'openInterest': 152, 'impliedVolatility': 1.39453427734375, 'strike': 15.0, 'change': 0.100000024, 'contractSymbol': 'VIX180926C00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1535732455, 'bid': 0.7, 'ask': 1.9, 'lastPrice': 1.45, 'expiration': 1537920000, 'percentChange': 7.4074087}"
15.0,2018-09-26,put,VIX180926P00015000,1.59,0.9,2.05,0.0,0.0,1.0,4.0,0.851563984375,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 14:26:03,"{'inTheMoney': True, 'currency': 'USD', 'volume': 1, 'openInterest': 4, 'impliedVolatility': 0.851563984375, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX180926P00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536071163, 'bid': 0.9, 'ask': 2.05, 'lastPrice': 1.59, 'expiration': 1537920000, 'percentChange': 0.0}"
15.0,2018-10-03,call,VIX181003C00015000,1.31,1.15,1.6,0.0,0.0,10.0,0.0,1.2646521142578124,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-01 03:48:17,"{'inTheMoney': False, 'currency': 'USD', 'volume': 10, 'openInterest': 0, 'impliedVolatility': 1.2646521142578124, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX181003C00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1535773697, 'bid': 1.15, 'ask': 1.6, 'lastPrice': 1.31, 'expiration': 1538524800, 'percentChange': 0.0}"
15.0,2018-10-17,call,VIX181017C00015000,1.88,1.95,2.05,0.0,0.0,1725.0,60702.0,1.3759796826171873,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 20:12:35,"{'inTheMoney': False, 'currency': 'USD', 'volume': 1725, 'openInterest': 60702, 'impliedVolatility': 1.3759796826171873, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX181017C00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536091955, 'bid': 1.95, 'ask': 2.05, 'lastPrice': 1.88, 'expiration': 1539734400, 'percentChange': 0.0}"
15.0,2018-10-17,put,VIX181017P00015000,1.57,1.45,1.6,0.0,0.0,1536.0,60186.0,0.32031929687499994,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 19:41:25,"{'inTheMoney': True, 'currency': 'USD', 'volume': 1536, 'openInterest': 60186, 'impliedVolatility': 0.32031929687499994, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX181017P00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536090085, 'bid': 1.45, 'ask': 1.6, 'lastPrice': 1.57, 'expiration': 1539734400, 'percentChange': 0.0}"
15.0,2018-11-21,call,VIX181121C00015000,2.5,2.45,2.6,0.0,0.0,319.0,15251.0,1.2324257128906249,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 19:08:30,"{'inTheMoney': False, 'currency': 'USD', 'volume': 319, 'openInterest': 15251, 'impliedVolatility': 1.2324257128906249, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX181121C00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536088110, 'bid': 2.45, 'ask': 2.6, 'lastPrice': 2.5, 'expiration': 1542758400, 'percentChange': 0.0}"
15.0,2018-11-21,put,VIX181121P00015000,1.85,1.7,1.8,0.0,0.0,150.0,22671.0,0.340826904296875,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 18:44:06,"{'inTheMoney': True, 'currency': 'USD', 'volume': 150, 'openInterest': 22671, 'impliedVolatility': 0.340826904296875, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX181121P00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536086646, 'bid': 1.7, 'ask': 1.8, 'lastPrice': 1.85, 'expiration': 1542758400, 'percentChange': 0.0}"
15.0,2018-12-19,call,VIX181219C00015000,2.75,2.65,2.8,0.0,0.0,171.0,6319.0,1.1259809326171877,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 18:55:16,"{'inTheMoney': False, 'currency': 'USD', 'volume': 171, 'openInterest': 6319, 'impliedVolatility': 1.1259809326171877, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX181219C00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536087316, 'bid': 2.65, 'ask': 2.8, 'lastPrice': 2.75, 'expiration': 1545177600, 'percentChange': 0.0}"
15.0,2018-12-19,put,VIX181219P00015000,1.8,1.75,1.85,0.0,0.0,127.0,16733.0,0.31201859863281245,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 15:59:04,"{'inTheMoney': True, 'currency': 'USD', 'volume': 127, 'openInterest': 16733, 'impliedVolatility': 0.31201859863281245, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX181219P00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536076744, 'bid': 1.75, 'ask': 1.85, 'lastPrice': 1.8, 'expiration': 1545177600, 'percentChange': 0.0}"
15.0,2019-01-16,call,VIX190116C00015000,3.1,2.95,3.2,0.0,0.0,126.0,4191.0,1.1098677319335937,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 19:45:58,"{'inTheMoney': False, 'currency': 'USD', 'volume': 126, 'openInterest': 4191, 'impliedVolatility': 1.1098677319335937, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX190116C00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536090358, 'bid': 2.95, 'ask': 3.2, 'lastPrice': 3.1, 'expiration': 1547596800, 'percentChange': 0.0}"
15.0,2019-01-16,put,VIX190116P00015000,1.75,1.6,1.75,0.0,0.0,1.0,343.0,0.241218525390625,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 18:44:44,"{'inTheMoney': True, 'currency': 'USD', 'volume': 1, 'openInterest': 343, 'impliedVolatility': 0.241218525390625, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX190116P00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536086684, 'bid': 1.6, 'ask': 1.75, 'lastPrice': 1.75, 'expiration': 1547596800, 'percentChange': 0.0}"
15.0,2019-02-13,call,VIX190213C00015000,3.3,3.1,3.4,0.0,0.0,52.0,96.0,1.059086735839844,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 14:39:24,"{'inTheMoney': False, 'currency': 'USD', 'volume': 52, 'openInterest': 96, 'impliedVolatility': 1.059086735839844, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX190213C00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536071964, 'bid': 3.1, 'ask': 3.4, 'lastPrice': 3.3, 'expiration': 1550016000, 'percentChange': 0.0}"
15.0,2019-02-13,put,VIX190213P00015000,1.96,1.8,2.0,0.0,0.0,306.0,0.0,0.29883513671874995,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-08-25 03:49:20,"{'inTheMoney': True, 'currency': 'USD', 'volume': 306, 'openInterest': 0, 'impliedVolatility': 0.29883513671874995, 'strike': 15.0, 'change': 0.0, 'contractSymbol': 'VIX190213P00015000', 'contractSize': 'REGULAR', 'lastTradeDate': 1535168960, 'bid': 1.8, 'ask': 2.0, 'lastPrice': 1.96, 'expiration': 1550016000, 'percentChange': 0.0}"
16.0,2018-09-05,call,VIX180905C00016000,0.4,0.0,0.0,0.0,0.0,410.0,5654.0,0.500005,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 19:15:24,"{'inTheMoney': False, 'currency': 'USD', 'volume': 410, 'openInterest': 5654, 'impliedVolatility': 0.500005, 'strike': 16.0, 'change': 0.0, 'contractSymbol': 'VIX180905C00016000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536088524, 'bid': 0.0, 'ask': 0.0, 'lastPrice': 0.4, 'expiration': 1536105600, 'percentChange': 0.0}"
16.0,2018-09-05,put,VIX180905P00016000,2.32,0.0,0.0,0.0,0.0,28.0,32.0,1.0000000000000003e-05,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 14:26:41,"{'inTheMoney': True, 'currency': 'USD', 'volume': 28, 'openInterest': 32, 'impliedVolatility': 1.0000000000000003e-05, 'strike': 16.0, 'change': 0.0, 'contractSymbol': 'VIX180905P00016000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536071201, 'bid': 0.0, 'ask': 0.0, 'lastPrice': 2.32, 'expiration': 1536105600, 'percentChange': 0.0}"
16.0,2018-09-12,call,VIX180912C00016000,0.45,0.0,1.0,0.0,0.0,58.0,198.0,1.607423837890625,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 18:56:35,"{'inTheMoney': False, 'currency': 'USD', 'volume': 58, 'openInterest': 198, 'impliedVolatility': 1.607423837890625, 'strike': 16.0, 'change': 0.0, 'contractSymbol': 'VIX180912C00016000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536087395, 'bid': 0.0, 'ask': 1.0, 'lastPrice': 0.45, 'expiration': 1536710400, 'percentChange': 0.0}"
16.0,2018-09-12,put,VIX180912P00016000,2.23,1.65,2.95,0.0,0.0,5.0,7.0,1.607423837890625,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 13:33:47,"{'inTheMoney': True, 'currency': 'USD', 'volume': 5, 'openInterest': 7, 'impliedVolatility': 1.607423837890625, 'strike': 16.0, 'change': 0.0, 'contractSymbol': 'VIX180912P00016000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536068027, 'bid': 1.65, 'ask': 2.95, 'lastPrice': 2.23, 'expiration': 1536710400, 'percentChange': 0.0}"
16.0,2018-09-19,call,VIX180919C00016000,0.7,0.75,0.85,0.0,0.0,4815.0,129707.0,1.482424462890625,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 20:06:02,"{'inTheMoney': False, 'currency': 'USD', 'volume': 4815, 'openInterest': 129707, 'impliedVolatility': 1.482424462890625, 'strike': 16.0, 'change': 0.0, 'contractSymbol': 'VIX180919C00016000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536091562, 'bid': 0.75, 'ask': 0.85, 'lastPrice': 0.7, 'expiration': 1537315200, 'percentChange': 0.0}"
16.0,2018-09-19,put,VIX180919P00016000,2.45,2.15,2.3,0.0,0.0,709.0,25156.0,1.0000000000000003e-05,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 18:40:22,"{'inTheMoney': True, 'currency': 'USD', 'volume': 709, 'openInterest': 25156, 'impliedVolatility': 1.0000000000000003e-05, 'strike': 16.0, 'change': 0.0, 'contractSymbol': 'VIX180919P00016000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536086422, 'bid': 2.15, 'ask': 2.3, 'lastPrice': 2.45, 'expiration': 1537315200, 'percentChange': 0.0}"
16.0,2018-09-26,call,VIX180926C00016000,1.23,0.5,1.65,0.0,0.0,1.0,45.0,1.443362158203125,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 20:02:57,"{'inTheMoney': False, 'currency': 'USD', 'volume': 1, 'openInterest': 45, 'impliedVolatility': 1.443362158203125, 'strike': 16.0, 'change': 0.0, 'contractSymbol': 'VIX180926C00016000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536091377, 'bid': 0.5, 'ask': 1.65, 'lastPrice': 1.23, 'expiration': 1537920000, 'percentChange': 0.0}"
16.0,2018-10-03,call,VIX181003C00016000,1.35,0.95,1.4,0.0,0.0,5.0,0.0,1.3261752441406247,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-01 03:48:17,"{'inTheMoney': False, 'currency': 'USD', 'volume': 5, 'openInterest': 0, 'impliedVolatility': 1.3261752441406247, 'strike': 16.0, 'change': 0.0, 'contractSymbol': 'VIX181003C00016000', 'contractSize': 'REGULAR', 'lastTradeDate': 1535773697, 'bid': 0.95, 'ask': 1.4, 'lastPrice': 1.35, 'expiration': 1538524800, 'percentChange': 0.0}"
16.0,2018-10-17,call,VIX181017C00016000,1.74,1.6,1.75,0.03999996,2.352939,80.0,41929.0,1.36328443359375,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-05 07:36:16,"{'inTheMoney': False, 'currency': 'USD', 'volume': 80, 'openInterest': 41929, 'impliedVolatility': 1.36328443359375, 'strike': 16.0, 'change': 0.03999996, 'contractSymbol': 'VIX181017C00016000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536132976, 'bid': 1.6, 'ask': 1.75, 'lastPrice': 1.74, 'expiration': 1539734400, 'percentChange': 2.352939}"
16.0,2018-10-17,put,VIX181017P00016000,2.25,2.15,2.3,0.0,0.0,171.0,30911.0,1.0000000000000003e-05,VIX,True,^VIX,13.55,2018-09-05 13:14:51,2018-09-04 19:41:52,"{'inTheMoney': True, 'currency': 'USD', 'volume': 171, 'openInterest': 30911, 'impliedVolatility': 1.0000000000000003e-05, 'strike': 16.0, 'change': 0.0, 'contractSymbol': 'VIX181017P00016000', 'contractSize': 'REGULAR', 'lastTradeDate': 1536090112, 'bid': 2.15, 'ask': 2.3, 'lastPrice': 2.25, 'expiration': 1539734400, 'percentChange': 0.0}"
